calc_id,boundary_condition_NZ,boundary_condition_X,boundary_condition_Y,boundary_condition_NX,boundary_condition_NY,boundary_condition_Z,load_time,rock_young_constant,rock_alpha_constant,concrete_init_temp,concrete_cheat,concrete_dt,concrete_norm_coeff,concrete_young_constant,concrete_alpha_constant,concrete_strength_time,steel_init_temp,bentonite_init_temp,bentonite_cheat,bentonite_dt,bentonite_young_constant,bentonite_alpha_constant,rw_init_temp,rw_cheat,rw_dt,rw_young_constant,rw_alpha_constant,rw_norm_coeff
68,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,42834765625.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
69,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,7.276171875e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
70,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,20.6484375,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
71,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,1728.3984375,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
72,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.07015625,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
73,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,1.0326171875,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
74,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,10019531250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
75,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.1381835937499999e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
76,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,2509312.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
77,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,25.08984375,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
78,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,37.484375,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
79,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,1153.7109375,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
80,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.067578125,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
81,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,4498046875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
82,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,7.642578125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
83,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,33.640625,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
84,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,885.3125,2.7196875,8628906250.0,4.580078125000001e-06,0.9458984375
85,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,1.9228125,8628906250.0,4.580078125000001e-06,0.9458984375
86,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8753906250.0,4.580078125000001e-06,0.9458984375
87,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.7519531250000005e-06,0.9458984375
88,2256992187.5,7603242187.5,9745312500.0,9482695312.5,8906562500.0,1639492187.5,3.68767578125,45567578125.0,6.3027343750000005e-06,22.5546875,2381.3671875,1.20234375,0.9822265625000001,8535156250.0,1.21529296875e-05,1071562.5,29.63671875,33.515625,986.1328125,1.190234375,5544921875.0,6.439453125e-06,43.203125,892.8125,2.7196875,8628906250.0,4.580078125000001e-06,0.9283203125
89,1755273437.5,8394257812.5,8439062500.0,7761445312.5,7201562500.0,1780507812.5,2.71599609375,42834765625.0,7.276171875e-06,20.6484375,1728.3984375,1.07015625,1.0326171875,10019531250.0,1.1381835937499999e-05,2509312.5,25.08984375,37.484375,1153.7109375,1.067578125,4498046875.0,7.642578125e-06,33.640625,885.3125,1.9228125,8753906250.0,4.7519531250000005e-06,0.9283203125
90,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
91,2135273437.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
92,1876992187.5,6774257812.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
93,1876992187.5,9223242187.5,10199062500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
94,1876992187.5,9223242187.5,7985312500.0,9381445312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
95,1876992187.5,9223242187.5,7985312500.0,7862695312.5,8961562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
96,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2160507812.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
97,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,4.7059960937500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
98,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,53434765625.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
99,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,5.876171875e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
100,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,16.6484375,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
101,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,2148.3984375,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
102,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,1.31015625,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
103,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,0.9326171875,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
104,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,8019531250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
105,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,9.281835937499999e-06,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
106,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1645312.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
107,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,31.08984375,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
108,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,45.484375,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
109,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,933.7109375,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
110,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.8675781250000001,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
111,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,5498046875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
112,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,6.242578125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
113,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,41.640625,732.8125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
114,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,725.3125,2.2396875,10628906250.0,5.580078125e-06,1.0458984375
115,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.4028125,10628906250.0,5.580078125e-06,1.0458984375
116,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10753906250.0,5.580078125e-06,1.0458984375
117,1876992187.5,9223242187.5,7985312500.0,7862695312.5,7146562500.0,2019492187.5,5.6776757812500005,56167578125.0,7.702734375e-06,18.5546875,1961.3671875,0.9623437499999999,1.0822265625,10535156250.0,1.00529296875e-05,1935562.5,35.63671875,41.515625,1206.1328125,0.990234375,4544921875.0,7.839453125e-06,35.203125,732.8125,2.2396875,10628906250.0,5.751953125e-06,1.0458984375
